species,taxon,studytype,temporal.repl,spatial.repl,id.repl,traitclass,traitname,ntraits,fit.comp,nfit.measures,fitness.measure,beta,se.beta,s,se.s,N,sex.or.group,authors,year,journal,vol:p-p,id.study,
Lobelia siphilitica,plant,L,1,1,1,MO,nectary-stigma distance,6,F,1,seed number,-0.14,NA,0.13,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia siphilitica,plant,L,1,1,2,LH,flower #,6,F,1,seed number,1.35,NA,1.35,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,2,LH,mean # flowers/day,6,F,1,seed number,0.016,NA,1.09,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,2,MO,height,6,F,1,seed number,0.11,NA,0.97,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,2,LH,flowering span,6,F,1,seed number,-0.05,NA,0.52,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,2,LH,median-flower date,6,F,1,seed number,0.19,NA,-0.33,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,2,MO,nectary-stigma distance,6,F,1,seed number,-0.046,NA,0.17,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,3,LH,flower #,6,F,1,seed number,1.25,NA,1.3,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,3,LH,mean # flowers/day,6,F,1,seed number,-0.14,NA,1.1,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,3,MO,height,6,F,1,seed number,0.33,NA,1,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,3,LH,flowering span,6,F,1,seed number,-0.15,NA,0.61,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,3,LH,median-flower date,6,F,1,seed number,-0.031,NA,-0.43,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Lobelia cardinalis,plant,L,1,2,3,MO,nectary-stigma distance,6,F,1,seed number,0.15,NA,0.25,NA,296,NA,Johnston,1991,Evolution,45(6):1468-1479,MCS05,
Ipomoea purpurea,plant,L,1,1,1,MO,leaf area,5,F,1,seed production,0.01,0.0004,NA,NA,1649,NA,Simms,1990,Evolution,44(5):1177-1188,MCS06,
Ipomoea purpurea,plant,L,1,1,1,MO,corn earwormdamage,5,F,1,seed production,0.108,0.046,NA,NA,1649,NA,Simms,1990,Evolution,44(5):1177-1188,MCS06,
Ipomoea purpurea,plant,L,1,1,1,MO,flea beetle damage,5,F,1,seed production,0.249,0.044,NA,NA,1649,NA,Simms,1990,Evolution,44(5):1177-1188,MCS06,
Ipomoea purpurea,plant,L,1,1,1,MO,tortoise beetle damage,5,F,1,seed production,-0.079,0.113,NA,NA,1649,NA,Simms,1990,Evolution,44(5):1177-1188,MCS06,
Ipomoea purpurea,plant,L,1,1,1,MO,generalist folivore damage,5,F,1,seed production,-0.559,0.118,NA,NA,1649,NA,Simms,1990,Evolution,44(5):1177-1188,MCS06,
Geospiza fortis,vert,L,6,1,1,LH,clutch size,1,S,2,# eggs surviving to fledge,NA,NA,0.17,NA,190,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,2,LH,clutch size,1,S,2,# eggs surviving to fledge,NA,NA,0.07,NA,80,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,3,LH,clutch size,1,S,2,# eggs surviving to fledge,NA,NA,0.37,NA,89,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,4,LH,clutch size,1,S,2,# eggs surviving to fledge,NA,NA,0.15,NA,102,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,5,LH,clutch size,1,S,2,# eggs surviving to fledge,NA,NA,0.33,NA,406,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,6,LH,clutch size,1,S,2,# eggs surviving to fledge,NA,NA,0.13,NA,192,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,c,LH,clutch size,1,S,2,# eggs surviving to fledge,NA,NA,0.25,NA,1059,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,1,LH,clutch size,1,S,2,# young surv to next Jan.,NA,NA,0.26,NA,190,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,2,LH,clutch size,1,S,2,# young surv to next Jan.,NA,NA,0.12,NA,80,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,3,LH,clutch size,1,S,2,# young surv to next Jan.,NA,NA,0.6,NA,89,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,4,LH,clutch size,1,S,2,# young surv to next Jan.,NA,NA,0.2,NA,102,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,5,LH,clutch size,1,S,2,# young surv to next Jan.,NA,NA,0.32,NA,406,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,6,LH,clutch size,1,S,2,# young surv to next Jan.,NA,NA,0.06,NA,192,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Geospiza fortis,vert,L,6,1,c,LH,clutch size,1,S,2,# young surv to next Jan.,NA,NA,0.38,NA,1059,F,Gibbs,1988,Evolution,42(4):750-762,sac01,
Gammarus minus,invert,C,2,1,1,MO,1st antennal peduncle length,3,M,1,amplexing (pre-mating behavior),0.124,NA,0.182,NA,97,M,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,1,MO,antennal flagellum segment #,3,M,1,amplexing (pre-mating behavior),0.118,NA,0.11,NA,97,M,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,1,MO,eye ommatidia #,3,M,1,amplexing (pre-mating behavior),-0.351,NA,-0.346,NA,97,M,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,2,MO,1st antennal peduncle length,3,M,1,amplexing (pre-mating behavior),0.463,NA,0.494,NA,79,M,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,2,MO,antennal flagellum segment #,3,M,1,amplexing (pre-mating behavior),0.158,NA,0.332,NA,79,M,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,2,MO,eye ommatidia #,3,M,1,amplexing (pre-mating behavior),-0.299,NA,-0.347,NA,79,M,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,1,MO,1st antennal peduncle length,3,M,1,amplexing (pre-mating behavior),-0.093,NA,-0.095,NA,124,F,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,1,MO,antennal flagellum segment #,3,M,1,amplexing (pre-mating behavior),0.053,NA,0.134,NA,124,F,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,1,MO,eye ommatidia #,3,M,1,amplexing (pre-mating behavior),-0.203,NA,-0.217,NA,124,F,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,2,MO,1st antennal peduncle length,3,M,1,amplexing (pre-mating behavior),0.46,NA,0.47,NA,86,F,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,2,MO,antennal flagellum segment #,3,M,1,amplexing (pre-mating behavior),0.018,NA,0.076,NA,86,F,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Gammarus minus,invert,C,2,1,2,MO,eye ommatidia #,3,M,1,amplexing (pre-mating behavior),-0.259,NA,-0.225,NA,86,F,Jones and Culver ,1989,Evolution,43(3):688-693,sac02,
Calathea ovandensis,plant,L,3,1,1,MO,corolla length,1,F,1,mature fruit production per plant,0.059,0.057,0.079,NA,103,A,Schemske and Horvitz,1989,Evolution,43(2):461-465,sac03,
Calathea ovandensis,plant,L,3,1,2,MO,corolla length,1,F,1,mature fruit production per plant,-0.126,0.047,-0.256,NA,82,A,Schemske and Horvitz,1989,Evolution,43(2):461-465,sac03,
Calathea ovandensis,plant,L,3,1,3,MO,corolla length,1,F,1,mature fruit production per plant,0.005,0.054,-0.06,NA,102,A,Schemske and Horvitz,1989,Evolution,43(2):461-465,sac03,
Oncorhynchus kisutch,vert,L,2,1,1,MO,body size,2,F,3,egg biomass,NA,NA,0.43,NA,80,F,Van den Berghe and Gross,1989,Evolution,43(1):125-140,sac04,
Oncorhynchus kisutch,vert,L,2,1,1,MO,body size,2,M,3,defense of nest from dig-up,NA,NA,0.23,NA,80,F,Van den Berghe and Gross,1989,Evolution,43(1):125-140,sac04,
Oncorhynchus kisutch,vert,L,2,1,1,MO,body size,2,M,3,territory quality (competitive ability),NA,NA,0.06,NA,80,F,Van den Berghe and Gross,1989,Evolution,43(1):125-140,sac04,
Oncorhynchus kisutch,vert,L,2,1,2,MO,body size,2,F,3,egg biomass,NA,NA,0.32,NA,77,F,Van den Berghe and Gross,1989,Evolution,43(1):125-140,sac04,
Oncorhynchus kisutch,vert,L,2,1,2,MO,body size,2,M,3,defense of nest from dig-up,NA,NA,0.28,NA,77,F,Van den Berghe and Gross,1989,Evolution,43(1):125-140,sac04,
Oncorhynchus kisutch,vert,L,2,1,2,MO,body size,2,M,3,territory quality (competitive ability),NA,NA,0.05,NA,77,F,Van den Berghe and Gross,1989,Evolution,43(1):125-140,sac04,
Oncorhynchus kisutch,vert,L,1,1,1,MO,kype size,2,M,3,defense of nest from dig-up,NA,NA,0.17,NA,80,F,Van den Berghe and Gross,1989,Evolution,43(1):125-140,sac04,
Oncorhynchus kisutch,vert,L,1,1,1,MO,kype size,2,M,3,territory quality (competitive ability),NA,NA,0.28,NA,80,F,Van den Berghe and Gross,1989,Evolution,43(1):125-140,sac04,
Bolitotherus cornutus,invert,L,2,1,1,MO,elytral length,3,S,3,lifespan,-0.24,0.18,0.1,0.07,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,1,MO,horn length,3,S,3,lifespan,0.26,0.21,0.15,0.07,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,1,MO,live weight,3,S,3,lifespan,0.12,0.17,0.14,0.07,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,1,MO,elytral length,3,M,3,mating success ,-0.09,0.23,0.39,0.09,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,1,MO,horn length,3,M,3,mating success ,0.59,0.26,0.45,0.09,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,1,MO,live weight,3,M,3,mating success ,-0.06,0.21,0.38,0.09,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,c,MO,elytral length,3,T,3,total lifetime inseminations,-0.33,0.32,0.38,0.13,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,c,MO,horn length,3,T,3,total lifetime inseminations,0.94,0.36,0.49,0.13,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,c,MO,live weight,3,T,3,total lifetime inseminations,-0.16,0.29,0.39,0.13,67,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,2,MO,elytral length,3,S,3,lifespan,-0.37,0.1,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,2,MO,horn length,3,S,3,lifespan,0.23,0.14,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,2,MO,live weight,3,S,3,lifespan,0.19,0.11,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,2,MO,elytral length,3,M,3,mating success ,-0.05,0.12,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,2,MO,horn length,3,M,3,mating success ,0.32,0.16,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,2,MO,live weight,3,M,3,mating success ,0.11,0.12,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,c,MO,elytral length,3,T,3,total lifetime inseminations,-0.47,0.18,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,c,MO,horn length,3,T,3,total lifetime inseminations,0.62,0.23,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Bolitotherus cornutus,invert,L,2,1,c,MO,live weight,3,T,3,total lifetime inseminations,0.22,0.18,NA,NA,134,M,Conner,1988,Evolution,42(4):736-749,sac06,
Enallagma boreale,invert,L,2,4,1,MO,PC1; MO,2,S,2,survival,NA,NA,0.35,0.15,580,M,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,1,MO,PC1; MO,2,S,2,survival,NA,NA,-0.08,0.19,565,F,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,1,MO,PC1; MO,2,M,2,mate acquis.,NA,NA,-1.03,0.34,40,M,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,1,MO,PC1; MO,2,M,2,mate acquis.,NA,NA,0.29,0.19,26,F,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,1,LH,PC2; LH,2,S,2,survival,NA,NA,-0.16,0.15,580,M,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,1,LH,PC2; LH,2,S,2,survival,NA,NA,-0.42,0.19,565,F,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,1,LH,PC2; LH,2,M,2,mate acquis.,NA,NA,-0.24,0.38,40,M,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,1,LH,PC2; LH,2,M,2,mate acquis.,NA,NA,0.23,0.2,26,F,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,2,MO,PC1; MO,2,S,2,survival,NA,NA,-0.24,0.18,878,M,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,2,MO,PC1; MO,2,S,2,survival,NA,NA,-0.08,0.27,933,F,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,2,MO,PC1; MO,2,M,2,mate acquis.,NA,NA,-0.14,0.19,31,M,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,2,MO,PC1; MO,2,M,2,mate acquis.,NA,NA,-0.21,0.25,14,F,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,2,LH,PC2; LH,2,S,2,survival,NA,NA,0.48,0.18,878,M,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,2,LH,PC2; LH,2,S,2,survival,NA,NA,0.8,0.26,933,F,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,2,LH,PC2; LH,2,M,2,mate acquis.,NA,NA,0.28,0.19,31,M,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Enallagma boreale,invert,L,2,4,2,LH,PC2; LH,2,M,2,mate acquis.,NA,NA,0.02,0.26,14,F,"Anholt, B.R",1991,Evolution,45(5):1091-1106,snv01,
Nerodia sipedon,vert,L,1,1,1,MO,DB (dors blotches),4,S,1,survival,-0.3,0.13,-0.35,NA,317,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,1,1,1,MO,LB (lat blotches),4,S,1,survival,-0.27,0.15,-0.25,NA,317,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,1,1,1,MO,ROWS (ht of lat blot,4,S,1,survival,0.01,0.15,-0.03,NA,317,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,1,1,1,MO,VEXT extent of venter,4,S,1,survival,0.16,0.14,-0.03,NA,317,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,2,MO,DB (dors blotches),4,S,1,survival,-0.14,0.06,-0.11,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,2,MO,LB (lat blotches),4,S,1,survival,0.07,0.06,0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,2,MO,ROWS (ht of lat blot,4,S,1,survival,-0.02,0.05,0.04,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,2,MO,VEXT extent of venter,4,S,1,survival,0.12,0.05,0.13,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,3,MO,DB (dors blotches),4,S,1,survival,-0.05,0.05,-0.12,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,3,MO,LB (lat blotches),4,S,1,survival,-0.16,0.05,-0.16,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,3,MO,ROWS (ht of lat blot,4,S,1,survival,0.03,0.04,-0.04,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,3,MO,VEXT extent of venter,4,S,1,survival,0.05,0.04,0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,4,MO,DB (dors blotches),4,S,1,survival,0.03,0.05,-0.05,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,4,MO,LB (lat blotches),4,S,1,survival,-0.19,0.06,-0.13,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,4,MO,ROWS (ht of lat blot,4,S,1,survival,0.07,0.06,-0.05,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,4,MO,VEXT extent of venter,4,S,1,survival,0.01,0.05,0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,5,MO,DB (dors blotches),4,S,1,survival,-0.01,0.09,-0.04,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,5,MO,LB (lat blotches),4,S,1,survival,-0.2,0.09,-0.12,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,5,MO,ROWS (ht of lat blot,4,S,1,survival,0.04,0.09,-0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,L,4,2,5,MO,VEXT extent of venter,4,S,1,survival,0.12,0.09,0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,6,MO,DB (dors blotches),4,S,1,survival,0.07,0.04,-0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,6,MO,LB (lat blotches),4,S,1,survival,-0.08,0.05,-0.06,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,6,MO,ROWS (ht of lat blot,4,S,1,survival,-0.03,0.05,-0.05,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,6,MO,VEXT extent of venter,4,S,1,survival,0,0.03,-0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,7,MO,DB (dors blotches),4,S,1,survival,0.02,0.04,-0.03,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,7,MO,LB (lat blotches),4,S,1,survival,-0.07,0.05,-0.07,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,7,MO,ROWS (ht of lat blot,4,S,1,survival,-0.01,0.04,-0.05,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,7,MO,VEXT extent of venter,4,S,1,survival,-0.01,0.03,-0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,8,MO,DB (dors blotches),4,S,1,survival,0.02,0.07,-0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,8,MO,LB (lat blotches),4,S,1,survival,-0.07,0.08,-0.04,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,8,MO,ROWS (ht of lat blot,4,S,1,survival,-0.01,0.07,-0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,8,MO,VEXT extent of venter,4,S,1,survival,0.06,0.05,-0.04,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,9,MO,DB (dors blotches),4,S,1,survival,0.13,0.05,0.05,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,9,MO,LB (lat blotches),4,S,1,survival,-0.14,0.05,-0.09,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,9,MO,ROWS (ht of lat blot,4,S,1,survival,-0.04,0.05,-0.04,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,9,MO,VEXT extent of venter,4,S,1,survival,0.05,0.04,0.08,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,10,MO,DB (dors blotches),4,S,1,survival,-0.02,0.06,0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,10,MO,LB (lat blotches),4,S,1,survival,0.06,0.07,0.07,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,10,MO,ROWS (ht of lat blot,4,S,1,survival,0.03,0.07,0.07,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,10,MO,VEXT extent of venter,4,S,1,survival,-0.01,0.06,0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,11,MO,DB (dors blotches),4,S,1,survival,0.01,0.02,0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,11,MO,LB (lat blotches),4,S,1,survival,0.02,0.02,0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,11,MO,ROWS (ht of lat blot,4,S,1,survival,-0.03,0.02,0,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,11,MO,VEXT extent of venter,4,S,1,survival,0.03,0.01,0.03,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,12,MO,DB (dors blotches),4,S,1,survival,-0.05,0.02,0,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,12,MO,LB (lat blotches),4,S,1,survival,0.02,0.02,0.03,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,12,MO,ROWS (ht of lat blot,4,S,1,survival,0.05,0.02,0.04,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,12,MO,VEXT extent of venter,4,S,1,survival,0.03,0.01,0.04,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,13,MO,DB (dors blotches),4,S,1,survival,-0.01,0.02,-0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,13,MO,LB (lat blotches),4,S,1,survival,-0.04,0.03,-0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,13,MO,ROWS (ht of lat blot,4,S,1,survival,0.03,0.03,0,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,13,MO,VEXT extent of venter,4,S,1,survival,0.02,0.02,0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,14,MO,DB (dors blotches),4,S,1,survival,-0.04,0.02,-0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,14,MO,LB (lat blotches),4,S,1,survival,0.02,0.02,0,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,14,MO,ROWS (ht of lat blot,4,S,1,survival,0.01,0.02,0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,14,MO,VEXT extent of venter,4,S,1,survival,0,0.01,0,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,15,MO,DB (dors blotches),4,S,1,survival,0.01,0.02,-0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,15,MO,LB (lat blotches),4,S,1,survival,-0.02,0.03,-0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,15,MO,ROWS (ht of lat blot,4,S,1,survival,-0.01,0.02,-0.02,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Nerodia sipedon,vert,C,5,3,15,MO,VEXT extent of venter,4,S,1,survival,0,0.02,-0.01,NA,90,A,"King, R.B",1993,Evolution,47(6):1819-1833,snv02,
Gerris odontogaster,invert,C,3,3,1,MO,weight*,8,M,1,mate succ.,0.381,0.16,0.186,NA,159,M,"Arnqvist, G",1992,Evolution,46(4):914-929,snv03,
